player;text;date;lang
Ferran Torres;Ferran Torres García ;2023-09-17T11:02:57.000Z;es
Ferran Torres;Qué buen día para ser culé aquí en Madrid, me provoca salir a la calle con una camisa de Ferran torres ;2023-09-17T11:56:48.000Z;es
Ferran Torres;Y’a qu’une communauté d’autistes comme les catalans pour comparer VINICIUS à Ferran Torres mdrrrrr;2023-09-17T15:37:32.000Z;fr
Ferran Torres;ils ont fini avec leur ansu , dembele, ils ramènent ferran torres maintenant ;2023-09-17T10:32:04.000Z;fr
Ferran Torres;| Ferran Torres: “I didn’t feel bad about not being called up at first. It’s an honour to represent my country.” #ESP ;2023-09-12T21:15:00.000Z;en
Ferran Torres;"90 MIN  Ferran Torres avoue qu’il ne voulait pas tirer son coup-franc aussi bien face au Betis Séville 

 Lire l'article :  https://shango.media/90-min-ferran-torres-avoue-quil-ne-voulait-pas-tirer-son-coup-franc-aussi-bien-face-au-betis-seville-6484284…";2023-09-17T13:20:53.000Z;fr
Ferran Torres;"Ferran Torres hadn't been called up to the Spain national team since their elimination in the World Cup.

It took injuries from Olmo and Asensio for Torres to get the late call-up for their 2nd match vs. Cyprus.

He came on in the 61st minute and scored twice in 22 minutes ";2023-09-12T20:49:44.000Z;en
Ferran Torres;Ferran Torres has more free-kick goals than Haaland, Mbappe and Vini COMBINED;2023-09-17T17:48:29.000Z;en
Ferran Torres;"Ferran Torres tiene más goles que nuestros Vini y Joselu, juntos.

Gracias a su mentalidad y trabajo está demostrando lo bueno que es.

Ojalá tener un delantero así para mí Madrid, porque nos hace mucha falta.";2023-09-12T20:54:59.000Z;es
Ferran Torres;" Ferran Torres: ""I think I'm on the right path. Every time I have an opportunity I must show what I am capable of."" 
@sport";2023-09-12T21:08:10.000Z;en
Ferran Torres;"El  trabajo de Ferran Torres para integrar a los 'Joaos' https://sport.es/es/noticias/barca/trabajo-ferran-torres-integrar-joaos-92207321… vía 
@sport";2023-09-17T17:41:27.000Z;es
Ferran Torres;Ferran Torres tiene todo el derecho a estar molesto con algunos medios. Le han dado palos hasta en el carnet de identidad y durante meses ha visto cómo se le tachaba de paquete, pretendiendo echarle del Barça y acusándole de estar enfuchado en la selección. Su reacción es normal.;2023-09-13T11:29:01.000Z;es
Ferran Torres; Ferran Torres [23]  est le premier joueur de #Barcelone à marquer un coup-franc direct depuis Lionel Messi en 2021 ;2023-09-17T09:17:51.000Z;fr
Ferran Torres;The last time Modric played in attack we got Dragon-Balled by Aubameyang and Ferran Torres;2023-09-17T21:55:23.000Z;en
Ferran Torres;Ferran Torres;2023-09-17T15:15:22.000Z;es
Ferran Torres;Ferran Torres is the first player to score a free kick for FC Barcelona since Lionel Messi on the 2nd of May, 2021.;2023-09-16T20:29:54.000Z;en
Ferran Torres;" Ferran Torres ma na swoim koncie 17 bramek dla reprezentacji Hiszpanii w wieku 23 lat i 195 dni. Jedynym hiszpańskim piłkarzem, który osiągnął taki wynik w młodszym wieku był Raul. [
@Barca19stats
] ";2023-09-12T21:00:17.000Z;pl
Ferran Torres;" 23-letni Ferran Torres zdobywa swoją 16. bramkę w reprezentacji Hiszpanii wspinając się na 16. miejsce na liście najlepszych strzelców reprezentacji. [
@Barca19stats
]  ";2023-09-12T20:22:32.000Z;pl
Ferran Torres;"All talk, all action for Ferran Torres 

He was the first on the 'forwards to leave list' at the start of the window for pretty much everyone. What a turnaround!";2023-09-12T21:23:51.000Z;en
Ferran Torres;Il a dit Ferran Torres vous avez confondu;2023-09-17T15:37:07.000Z;fr
Ferran Torres;"Xavi : ""Ferran Torres m'a dit cet été qu'il avait été très clair sur le fait qu'il ne partait pas, que dans sa tête tout ce qui se passait était de gagner ici au FC Barcelone. 
Lui seul a renversé la situation et il a beaucoup de mérite car presque personne ne croyait en lui.";2023-09-17T10:03:40.000Z;fr
Ferran Torres;Acabo de veure els golassos del Barça  i em fa feliç que Ferran Torres se senti segur ;2023-09-17T13:11:13.000Z;ca
Ferran Torres;"Ferran Torres a été clé pour que les deux Joãos se sentent à l'aise dès le début. Il connaissait déjà Cancelo depuis son passage à Valence. Plus tard, leurs chemins se sont à nouveau croisés à Manchester City. 
@Jordigil";2023-09-17T17:44:34.000Z;fr
Ferran Torres;"Desde que Messi marcara de libre directo el 3 de mayo del 2021, nadie había sido capaz de repetirlo

Ha tenido que ser Ferran Torres quien rompiera la maldición

https://as.com/futbol/el-barca-marca-de-falta866-dias-despues-n/id_externo_rsoc=CM_ES_TW…";2023-09-17T11:00:02.000Z;es
Ferran Torres;" 𝐂𝐎𝐍𝐅𝐈𝐃𝐄𝐍𝐂𝐈𝐀𝐋 𝐒𝐏𝐎𝐑𝐓 |  El trabajo de Ferran Torres para integrar a los 'Joaos'

 Ferran conocía a Joao Cancelo desde su etapa en el Valencia

 El 'Tiburón' ha ganado mucho peso en el vestuario

 
@Jordigil";2023-09-17T17:30:00.000Z;es
Ferran Torres;Ferran Torres, el encargado de 'acoger' a Joao Félix y Cancelo en el Barça https://fcbarcelonanoticias.com/jugadores/ferran-torres-encargado-acoger-joao-felix-cancelo-en-barcelona_296243_102.html?utm_source=Twitter&utm_medium=Social&utm_content=Article…;2023-09-17T18:57:06.000Z;es
Ferran Torres;"メッシ以来のFK弾、キックミスだった！

壁の横を通す美麗FK決めた #フェラン・トーレス だが…。

「本当は壁の上を狙ったんだけど、まあ調子が良いときには望んでなくてもゴールになるってことだね（笑）」

今季157分間の出場で5ゴール！";2023-09-17T14:12:31.000Z;ja
Ferran Torres;"Els aplaudiments del cap de setmana son per: 
 Sepp Kuus
 Ferrán Torres
 Corredors de la Matagalls-Montserrat 

Perseverar dona bons resultats.";2023-09-17T19:06:49.000Z;ca
Ferran Torres;"Ferran Torres a été clé pour que les deux Joãos se sentent à l'aise dès le début. 
Il connaissait déjà Cancelo depuis son passage à Valence. 
Plus tard, leurs chemins se sont à nouveau croisés à Manchester City ! 
@Jordigil
 ";2023-09-17T18:01:55.000Z;fr
Ferran Torres;"Ferran Torres a été clé pour que les deux Joãos se sentent à l'aise dès le début. 
Il connaissait déjà Cancelo depuis son passage à Valence. 
Plus tard, leurs chemins se sont à nouveau croisés à Manchester City ! 
@Jordigil
 ";2023-09-17T18:01:55.000Z;fr
Ferran Torres;"League goals scored this season:

Ferran Torres = 3 goals in 5 games.

Chelsea FC Strikers combined = 3 goals in 5 games.";2023-09-17T15:22:46.000Z;en
Ferran Torres;El efecto del balón en la falta de Ferran Torres de ayer se deberia estudiar en las universidades igual que la de Roberto Carlos contra Francia;2023-09-17T12:33:07.000Z;es
Ferran Torres;Los números que explican el mejor momento de Ferran Torres en el Barça ;2023-09-17T22:14:44.000Z;es
Ferran Torres;"Ferran Torres odegrał kluczową rolę w tym, aby integracja Cancelo i Felixa w Barcelonie przebiegła dość szybko. [
@sport
]";2023-09-17T17:55:21.000Z;pl
Ferran Torres;Ferran #Torres avoue qu’il ne voulait pas tirer son coup-franc aussi bien face au Betis Séville -  https://eurofootnews.net/2023/09/17/ferran-torres-avoue-quil-ne-voulait-pas-tirer-son-coup-franc-aussi-bien-face-au-betis-seville/…;2023-09-17T18:09:20.000Z;fr
Ferran Torres;Grave;2023-09-17T14:17:30.000Z;en
Ferran Torres;Ferran Torres ne voulait pas du tout tirer son coup-franc à cet endroit lors de #FCBBET ;2023-09-17T12:16:31.000Z;fr
Ferran Torres;;2023-09-17T13:37:24.000Z;qme
Ferran Torres;Dale Ferrán;2023-09-23T21:16:59.000Z;es
Ferran Torres;Ferran Torres #BarçaCelta;2023-09-23T23:25:38.000Z;es
Ferran Torres;" ÚLTIMA HORA

Joaquín Domínguez es el nuevo seleccionador español.

""Me he follado a la madre de Ferrán Torres""

""Morata y yo podemos aparecer muertos en una cuneta cualquier día""

Sobre Iniesta: ""Pero lo quería tanto...""";2023-09-23T19:06:28.000Z;es
Ferran Torres;" Ferran Torres en su IG.

No para en los días de descanso.";2023-09-21T11:33:43.000Z;es
Ferran Torres;"Ferran Torres : 

« Pas de jour de congé. » ";2023-09-21T11:15:40.000Z;fr
Ferran Torres;"Reflexión

Todos merecemos que nos quieran BONITO, frase que hace unos días atrás alguien me dijo y preguntó: ¿Puedo entrar a tu vida y quedarme en tu corazón?. Mire a los ojos a esa persona y luego de observar detenidamente respondí: Hoy en día no es tan fácil entrar a mi vida";2023-09-24T12:26:56.000Z;es
Ferran Torres;Pfff ha habido susto hoy con uno de los hijos de Ferran Torres por suerte se encuentra bien y el delantero del Barça sigue centrado;2023-09-24T21:25:15.000Z;es
Ferran Torres;Que coño hace Rauw Alejandro subido a Ferran Torres????;2023-09-24T10:57:30.000Z;es
Ferran Torres;¿Qué pedía más dinero? Pues que se lo den, el señor ha sido el mejor portero que hemos tenido en años. Porque los porteros SI TE GANAN TÍTULOS.;2023-09-22T17:17:53.000Z;es
Ferran Torres;"Joao Cancelo is on 
#BarçaCelta
.
.
.
.
Barca Hannibal De Jong La Liga Xavi Cancelo Elanga Amrabat Lewandowski Yawal Kelvin Philips Nunes Trossard Martinez Rodri Pep Guardiola Haaland Man City Awoniyi Sportybet Gavi Ferran Torres Raphinha Manchester United Juventus Burnley";2023-09-23T19:25:48.000Z;in
Ferran Torres;Le match de Ferran Torres ce soir;2023-09-23T19:21:00.000Z;fr
Ferran Torres;"QUE JUGADOR FABRI PERALTA. 

HÁGANLE UNA CLAUSULA DE 40M$.";2023-09-23T02:12:16.000Z;es
Ferran Torres;Do you think Ferran Torres had a bad or good game today ;2023-09-23T22:44:20.000Z;en
Ferran Torres;"TOP 5 Promedios GOLEADORES de LaLiga EA Sports (Gol cada X minutos)
1. Abdon Prats 25,3  (MAL)
2. Ferran Torres 63,3  (FCB)
3. Alvaro Morata 76,6  (ATM)
4. Jude Bellingham 88  (RM)
5. Sergio Arribas 95,25  (ALM)";2023-09-23T22:10:28.000Z;es
Ferran Torres;Ferran entrando con un 5-0 para marcar el sexto y que a Ronci le dé un infarto;2023-09-19T20:28:31.000Z;es
Ferran Torres;"Quelle attaque du Barca préfèrez-vous sur le papier 

Neymar Suarez Messi 

Ou

Dembele Aumbam Ferran torres";2023-09-24T14:52:02.000Z;fr
Ferran Torres;Pibe surgido del club, goleador, estaba tranquilo en el exterior y en la época más oscura de club vuelve, se banca lo peor, gana, lo echan a traición y vuelve una vez más para irse con un torneo y una Libertadores abajo del brazo. Que los cumplas feliz.;2023-09-21T18:27:44.000Z;es
Ferran Torres;" mensajes canalizados (25-09/01-10)
-aries, cáncer, libra y capricornio

muchas ganas de ver a alguien, energías de , descubriendo el cariño y el amor de nuevo en cosas pequeñas, cosas pasadas se van abriendo paso a cosas mejores, ojos marrones, uñas ";2023-09-24T22:30:08.000Z;es
Ferran Torres;joao felix and ferran torres right after they broke up with their girlfriends;2023-09-19T20:31:04.000Z;en
Ferran Torres;"Barcelona 3-2 Celta 
What a come back 
#BarçaCelta
.
.
.
.
.
La Liga Xavi Cancelo Elanga Amrabat Lewandowski Yawal EvansSuarez Kelvin Philips Kovacic Arsenal Alvarez Partey Nunes Trossard Martinez Pep Guardiola Haaland Man City Awoniyi ";2023-09-23T18:47:16.000Z;in
Ferran Torres;" mensajes canalizados (25-09/01-10)
-tauro, leo, escorpio, acuario

ramos de flores, verde , piel bronceada, snacks, leones, haciendo planes a futuro, “te amo tanto que no puedo despertarme sin amar”, calidez en el corazón, dejando a un lado la procrastinación";2023-09-24T22:27:40.000Z;es
Ferran Torres;"#KingsLeague | ÚLTIMA HORA 

 El alcalde de Málaga, Francisco De la Torre, se ha mostrado molesto tras el directo del pasado lunes

 Considera que Málaga no es una escuela de “gamberradas” y sugerirá a Gerard Piqué otros planteamientos más interesantes";2023-09-20T08:34:10.000Z;es
Ferran Torres;Aujourd’hui on a eu la confirmation, Ferran Torres c’est remplaçant et pas titulaire;2023-09-23T18:53:30.000Z;fr
Ferran Torres;"Eres tu, simplement tu. Compartíem dia d'aniversari amb l'Ester, sempre senyals d'estima, companyonia, aquest #10N ja no serà el mateix, no s'hi val estroncar-ho tant d'hora!
Sé que no vols que estiguem tristos, però MECAGUMDEU, EH! #Putavida

Ferran, sigues lliure!";2023-09-23T06:31:07.000Z;ca
Ferran Torres;Hoy empieza la Champions y siendo sinceros tendría miedo de otra humillación, pero este año es diferente, este año tenemos a un tiburón con dos cabezas llamado Ferran Torres, estamos destinados a la grandeza.;2023-09-19T14:28:09.000Z;es
Ferran Torres;Lewandowski wanted to play with more forwards rather than 4 midfielders and now he’s cooking with Joao Felix, Ferran Torres and Raphinha.;2023-09-24T08:23:41.000Z;en
Ferran Torres;"João Felix and Ferran Torres are the best examples of the importance of psychology & mentality in football.

Both are fighting to revive their careers & both are willing to go to great lengths to achieve it.

When you give them support, they reward it tenfold.

Respect ";2023-09-20T13:42:34.000Z;en
Ferran Torres;Es que como pasar por alto cuando junto dinero en el confinamiento para donarlo, mientras entretenía a miles de personas diario;2023-09-23T01:27:50.000Z;es
Ferran Torres;"No me gusta la decisión del Tano de poner a Aguirre y mover a Stefan, prefiero al Toro y Stefan. 
Ojalá anden bien, no dudo de la calidad de Erick, pero el Toro es mejor central que Stefan. 

A por todo con Tecatito de nueve acompañado de Canales, Cortizo y Maxi! 
¿Tú qué opinas?";2023-09-22T17:31:14.000Z;es
Ferran Torres;#MIRONEWS Hay ataques de del NOM que no están ocurriendo, precisamente porque los denunciamos y detectan que la gente no los creería. Estamos ganando batallas sin que nadie se entere. No somos conscientes de esto. Necesitan TU MIEDO. Sin él no pueden avanzar. Un aullido.;2023-09-19T09:05:54.000Z;es
Ferran Torres;"La pregunta es: quien le “subió” el puntaje (2 puntos) a WILMAN TERAN en la evaluación de 2019. A quien le “debemos” que se haya quedado en la 
@CorteNacional
 . La respuesta ";2023-09-19T03:17:22.000Z;es
Ferran Torres;"¿Queda aún alguien que no sepa que Ferreras participó en una red junto a policías corruptos y políticos del Partido Popular para fabricar y difundir noticias falsas contra 
@PODEMOS
 desde su programa 
@DebatAlRojoVivo
?

Vergonzoso que el personaje siga en La Sexta 
@laSextaTV";2023-09-24T16:14:53.000Z;es
Ferran Torres;pasión y deseo sexual, cabello castaño y ondulado, catarsis emocional a través del arte, tregua emocional con nuestro autoestima, limonada , persona reconociendo errores, dejando atrás el pasado y el victimismo, aburrirse de la rutina.;2023-09-24T22:28:02.000Z;es
Ferran Torres;#MIRONEWS Si permites por omisión que a tus hijos los pinchen en el colegio, y a tus padres en la residencia, sin dedicarle a estudiarlo ni siquiera el tiempo que dedicas cuando vas a comprar un móvil, no tengo palabras para definirte. Un aullido.;2023-09-20T13:52:55.000Z;es
Ferran Torres;Ferran Torres training on his day off ;2023-09-21T18:00:00.000Z;en
Ferran Torres;#MIRONEWS Todos los que están colaborando con la Afrenta 2030 por acción u omisión porque les va bien para progresar, deben saber que están ayudando a destruir el mundo de sus hijos. Mirar a otro lado, callar, es ayudar. Reflexionen, sean humanos. Un aullido.;2023-09-24T09:18:52.000Z;es
Ferran Torres;cartas y documentos, protecciones espirituales, economía estabilizándose poco a poco, manualidades, entendiendo que algo no era para vos, amigos nuevos, buenas primeras impresiones, azul , mar, nubes coloridas, atardecer, “quiero verte”;2023-09-24T22:32:40.000Z;es
Ferran Torres;".
@KikuRimblas
: ""Ferran Torres should play as 9 and Lamine or Raphinha on the right wing"".";2023-09-23T17:32:09.000Z;en
Ferran Torres;GRAN proyecto de arquero Santi Torres. De los mejores de las juveniles de San Lorenzo, sin dudas. Es una excelente noticia la firma de su primer contrato. ;2023-09-22T20:29:27.000Z;es
Ferran Torres;#MIRONEWS He vivido los últimos cuatro años dedicado a combatir la plandemia, y veo a muchos vacunados pasar de la negación al olvido saltándose la información que los incomoda, mala idea. Cojan el toro por los cuernos y digan ¡nunca más! Un aullido.;2023-09-23T09:00:55.000Z;es
Ferran Torres;Matí a Montserrat amb bona companyia ;2023-09-24T14:45:12.000Z;ca
Ferran Torres;"STATISTIQUES DES JOUEURS après 7 matchs joués (TCC)

Meilleurs buteurs    

Lewandowski - 6 
Joao Felix - 3
Ferran Torres - 3 
Gavi - 2 
Frenkie de Jong - 1 
Pedri - 1 ";2023-09-23T18:43:00.000Z;fr
Ferran Torres;"Xavi has made a list of options to replace Frenkie De Jong:

• João Cancelo
• Sergi Roberto
• Ferran Torres
• João Felix
• Gavi
• Fermin Lopez
• İlkay Gündoğan [
@gbsans
]";2023-09-24T11:23:29.000Z;fi
Ferran Torres;Que grande el barça ganando pese a tener la carta FERRAN TORRES en contra, 80 minutos del partido. Victoria pese al handicap.;2023-09-23T18:43:28.000Z;es
